"행정구역별(시도)","연령별",2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(시도)","연령별",총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자
"대전광역시","계",20405,9709,10696,14025,8752,5273,2524,309,2215,3329,417,2912,527,231,296,20348,9749,10599,13747,8729,5018,2746,335,2411,3325,455,2870,530,230,300,21010,10070,10940,14317,9027,5290,2859,351,2508,3329,488,2841,505,204,301,21905,10486,11419,14928,9422,5506,3034,362,2672,3441,481,2960,502,221,281,22850,10899,11951,15636,9800,5836,3209,392,2817,3533,520,3013,472,187,285,23139,11034,12105,15797,9908,5889,3393,409,2984,3463,523,2940,486,194,292,23383,11105,12278,15907,9928,5979,3568,437,3131,3383,540,2843,525,200,325
"대전광역시","0~9세",4415,2256,2159,4336,2218,2118,48,24,24,X,X,X,31,14,17,4506,2307,2199,4431,2273,2158,51,22,29,X,X,X,24,12,12,4469,2285,2184,4387,2244,2143,59,31,28,X,X,X,23,10,13,4549,2304,2245,4445,2252,2193,72,35,37,X,X,X,32,17,15,4444,2226,2218,4337,2171,2166,83,42,41,X,X,X,24,13,11,4276,2167,2109,4169,2115,2054,77,37,40,X,X,X,30,15,15,4027,2015,2012,3908,1963,1945,84,38,46,X,X,X,35,14,21
"대전광역시","10~19세",1622,846,776,1478,790,688,82,38,44,21,X,21,41,18,23,1712,877,835,1598,825,773,79,46,33,18,X,18,17,6,11,2050,1051,999,1930,1000,930,75,38,37,22,X,22,23,13,10,2412,1234,1178,2263,1171,1092,78,39,39,31,X,31,40,24,16,2793,1432,1361,2657,1377,1280,80,37,43,21,X,21,35,18,17,3169,1625,1544,3027,1561,1466,106,50,56,X,X,X,32,14,18,3526,1803,1723,3366,1723,1643,108,54,54,X,X,X,51,26,25
"대전광역시","20~29세",2618,563,2055,860,431,429,514,57,457,1178,36,1142,66,39,27,2042,347,1695,430,232,198,519,57,462,1032,25,1007,61,33,28,1909,350,1559,509,249,260,454,60,394,901,21,880,45,20,25,1862,386,1476,512,288,224,443,59,384,858,18,840,49,21,28,2077,530,1547,776,417,359,405,57,348,843,28,815,53,28,25,2019,565,1454,866,464,402,364,49,315,731,22,709,58,30,28,1942,585,1357,967,487,480,341,51,290,580,21,559,54,26,28
"대전광역시","30~39세",3424,1136,2288,1241,885,356,980,58,922,1153,163,990,50,30,20,3433,1044,2389,1065,765,300,1075,63,1012,1223,178,1045,70,38,32,3503,996,2507,1037,713,324,1141,60,1081,1264,188,1076,61,35,26,3692,1018,2674,1044,735,309,1253,57,1196,1336,189,1147,59,37,22,3792,965,2827,965,659,306,1357,76,1281,1409,202,1207,61,28,33,3822,966,2856,955,646,309,1386,72,1314,1430,221,1209,51,27,24,3728,907,2821,881,587,294,1401,77,1324,1391,207,1184,55,36,19
"대전광역시","40~49세",3925,2611,1314,2724,2385,339,526,56,470,595,131,464,80,39,41,3959,2588,1371,2670,2351,319,584,59,525,622,138,484,83,40,43,3983,2544,1439,2628,2314,314,622,55,567,645,133,512,88,42,46,3921,2432,1489,2528,2199,329,663,61,602,666,138,528,64,34,30,4008,2398,1610,2513,2159,354,724,65,659,710,148,562,61,26,35,3961,2203,1758,2324,1955,369,824,70,754,735,141,594,78,37,41,3914,2056,1858,2189,1805,384,885,70,815,764,150,614,76,31,45
"대전광역시","50~59세",2289,1404,885,1560,1233,327,278,53,225,318,68,250,133,50,83,2460,1601,859,1650,1405,245,315,57,258,351,85,266,144,54,90,2716,1790,926,1838,1565,273,361,70,291,391,109,282,126,46,80,2919,1952,967,2034,1749,285,355,67,288,424,96,328,106,40,66,3067,2105,962,2179,1902,277,365,65,300,431,102,329,92,36,56,3242,2242,1000,2298,2035,263,406,73,333,442,99,343,96,35,61,3484,2380,1104,2406,2155,251,478,78,400,494,118,376,106,29,77
"대전광역시","60세이상",2112,893,1219,1826,810,1016,96,23,73,64,19,45,126,41,85,2236,985,1251,1903,878,1025,123,31,92,79,29,50,131,47,84,2380,1054,1326,1988,942,1046,147,37,110,106,37,69,139,38,101,2550,1160,1390,2102,1028,1074,170,44,126,126,40,86,152,48,104,2669,1243,1426,2209,1115,1094,195,50,145,119,40,79,146,38,108,2650,1266,1384,2158,1132,1026,230,58,172,121,40,81,141,36,105,2762,1359,1403,2190,1208,982,271,69,202,153,44,109,148,38,110
"울산광역시","계",19476,9318,10158,12504,8046,4458,2877,424,2453,3313,435,2878,782,413,369,19479,9381,10098,12493,8143,4350,2940,416,2524,3325,467,2858,721,355,366,19903,9614,10289,12895,8389,4506,3022,414,2608,3350,500,2850,636,311,325,20858,10052,10806,13537,8761,4776,3129,412,2717,3484,531,2953,708,348,360,21384,10317,11067,13962,9053,4909,3373,456,2917,3448,542,2906,601,266,335,21409,10350,11059,13923,9054,4869,3481,474,3007,3381,539,2842,624,283,341,21709,10523,11186,14103,9169,4934,3646,514,3132,3332,552,2780,628,288,340
"울산광역시","0~9세",4198,2127,2071,4082,2064,2018,65,31,34,X,X,X,51,32,19,4186,2137,2049,4089,2090,1999,52,25,27,X,X,X,45,22,23,4049,2069,1980,3951,2025,1926,57,27,30,X,X,X,41,17,24,3974,2007,1967,3870,1957,1913,54,25,29,X,X,X,50,25,25,3901,1980,1921,3795,1924,1871,68,33,35,X,X,X,38,23,15,3756,1898,1858,3643,1843,1800,72,33,39,X,X,X,41,22,19,3527,1760,1767,3412,1708,1704,79,36,43,X,X,X,36,16,20
"울산광역시","10~19세",1463,758,705,1357,722,635,45,18,27,22,X,22,39,18,21,1605,832,773,1500,801,699,47,18,29,22,X,22,36,13,23,1924,1010,914,1818,972,846,51,21,30,21,X,21,34,17,17,2384,1229,1155,2246,1182,1064,61,28,33,28,X,28,49,19,30,2688,1386,1302,2549,1326,1223,78,39,39,16,X,16,45,21,24,2966,1536,1430,2821,1472,1349,91,40,51,X,X,X,52,24,28,3280,1705,1575,3099,1624,1475,120,58,62,X,X,X,60,23,37
"울산광역시","20~29세",2338,460,1878,585,334,251,532,54,478,1141,28,1113,80,44,36,1936,315,1621,358,205,153,437,36,401,1059,31,1028,82,43,39,1742,312,1430,406,208,198,332,34,298,945,37,908,59,33,26,1673,315,1358,408,228,180,306,24,282,895,32,863,64,31,33,1685,390,1295,544,317,227,304,26,278,787,24,763,50,23,27,1633,440,1193,615,363,252,298,29,269,668,23,645,52,25,27,1558,474,1084,695,407,288,254,25,229,559,18,541,50,24,26
"울산광역시","30~39세",3455,1144,2311,1113,870,243,1097,58,1039,1140,145,995,105,71,34,3490,1045,2445,942,741,201,1212,62,1150,1215,162,1053,121,80,41,3623,1021,2602,929,723,206,1298,60,1238,1291,173,1118,105,65,40,3735,1026,2709,895,686,209,1366,67,1299,1377,205,1172,97,68,29,3847,1012,2835,853,652,201,1454,74,1380,1450,232,1218,90,54,36,3753,962,2791,766,593,173,1389,74,1315,1496,237,1259,102,58,44,3604,902,2702,711,539,172,1350,72,1278,1446,234,1212,97,57,40
"울산광역시","40~49세",3957,2647,1310,2558,2282,276,647,124,523,610,156,454,142,85,57,3968,2655,1313,2572,2312,260,668,123,545,609,148,461,119,72,47,3972,2571,1401,2518,2240,278,719,114,605,630,153,477,105,64,41,4104,2569,1535,2529,2248,281,775,102,673,679,147,532,121,72,49,4061,2457,1604,2442,2170,272,822,97,725,691,134,557,106,56,50,3946,2245,1701,2244,1974,270,916,91,825,697,130,567,89,50,39,3917,2102,1815,2112,1829,283,993,93,900,732,131,601,80,49,31
"울산광역시","50~59세",2333,1462,871,1418,1170,248,360,101,259,331,80,251,224,111,113,2377,1584,793,1490,1316,174,376,100,276,347,94,253,164,74,90,2614,1777,837,1680,1494,186,399,105,294,377,102,275,158,76,82,2817,1956,861,1881,1668,213,387,110,277,392,104,288,157,74,83,2969,2090,879,2038,1816,222,441,123,318,375,105,270,115,46,69,3150,2243,907,2145,1954,191,485,130,355,392,101,291,128,58,70,3441,2417,1024,2291,2104,187,566,135,431,444,115,329,140,63,77
"울산광역시","60세이상",1732,720,1012,1391,604,787,131,38,93,69,26,43,141,52,89,1917,813,1104,1542,678,864,148,52,96,73,32,41,154,51,103,1979,854,1125,1593,727,866,166,53,113,86,35,51,134,39,95,2171,950,1221,1708,792,916,180,56,124,113,43,70,170,59,111,2233,1002,1231,1741,848,893,206,64,142,129,47,82,157,43,114,2205,1026,1179,1689,855,834,230,77,153,126,48,78,160,46,114,2382,1163,1219,1783,958,825,284,95,189,150,54,96,165,56,109
"세종특별자치시","계",3605,1720,1885,2446,1518,928,451,56,395,594,97,497,114,49,65,4037,1943,2094,2713,1700,1013,527,67,460,690,122,568,107,54,53,4510,2185,2325,3013,1893,1120,586,78,508,753,131,622,158,83,75,4957,2389,2568,3339,2089,1250,657,90,567,819,144,675,142,66,76,5318,2571,2747,3581,2253,1328,723,103,620,876,166,710,138,49,89,5654,2722,2932,3827,2393,1434,798,105,693,880,171,709,149,53,96,6015,2891,3124,4103,2544,1559,874,111,763,883,173,710,155,63,92
"세종특별자치시","0~9세",814,424,390,793,414,379,15,8,7,X,X,X,6,X,X,902,476,426,885,467,418,13,7,6,X,X,X,X,X,X,984,527,457,955,515,440,12,X,8,X,X,X,17,8,9,1049,540,509,1020,526,494,20,9,11,X,X,X,9,5,X,1073,541,532,1043,530,513,22,9,13,X,X,X,8,X,6,1132,562,570,1098,550,548,23,9,14,X,X,X,11,X,8,1150,576,574,1113,564,549,26,9,17,X,X,X,11,X,8
"세종특별자치시","10~19세",288,137,151,262,127,135,15,5,10,X,X,X,9,5,X,319,152,167,295,142,153,14,6,8,X,X,X,6,X,X,418,192,226,388,182,206,19,7,12,X,X,X,7,X,X,550,262,288,515,251,264,18,6,12,X,X,X,15,5,10,660,331,329,612,317,295,32,12,20,7,X,7,9,X,7,750,389,361,703,370,333,34,14,20,X,X,X,13,5,8,866,440,426,820,421,399,37,16,21,X,X,X,9,X,6
"세종특별자치시","20~29세",376,92,284,115,69,46,76,9,67,177,11,166,8,X,5,355,74,281,93,54,39,83,12,71,174,7,167,5,X,X,366,78,288,102,50,52,74,11,63,177,8,169,13,9,X,369,81,288,110,61,49,69,8,61,182,7,175,8,5,X,416,107,309,160,84,76,61,11,50,183,8,175,12,X,8,426,115,311,169,94,75,75,10,65,167,X,163,15,7,8,449,142,307,219,118,101,80,13,67,134,X,131,16,8,8
"세종특별자치시","30~39세",622,191,431,207,146,61,172,8,164,230,28,202,13,9,X,771,242,529,241,175,66,226,13,213,293,47,246,11,7,X,868,275,593,261,185,76,248,11,237,327,56,271,32,23,9,938,291,647,273,192,81,284,21,263,354,64,290,27,14,13,1007,308,699,277,193,84,310,19,291,396,81,315,24,15,9,1000,297,703,256,179,77,328,19,309,395,89,306,21,10,11,989,284,705,252,169,83,329,18,311,378,81,297,30,16,14
"세종특별자치시","40~49세",656,438,218,442,388,54,96,11,85,104,31,73,14,8,6,743,496,247,498,436,62,107,12,95,121,36,85,17,12,5,827,539,288,533,472,61,131,20,111,140,33,107,23,14,9,907,566,341,571,494,77,152,21,131,166,39,127,18,12,6,907,543,364,557,478,79,167,22,145,172,39,133,11,X,7,969,549,420,584,485,99,179,21,158,193,37,156,13,6,7,1049,555,494,589,483,106,222,20,202,221,43,178,17,9,8
"세종특별자치시","50~59세",475,305,170,301,254,47,58,10,48,74,25,49,42,16,26,508,331,177,337,280,57,62,9,53,82,27,55,27,15,12,581,380,201,391,329,62,74,16,58,83,22,61,33,13,20,651,440,211,450,387,63,82,16,66,89,26,63,30,11,19,731,501,230,511,444,67,96,21,75,93,26,67,31,10,21,788,528,260,544,471,73,118,20,98,92,27,65,34,10,24,860,581,279,596,516,80,125,18,107,102,31,71,37,16,21
"세종특별자치시","60세이상",374,133,241,326,120,206,19,5,14,7,X,5,22,6,16,439,172,267,364,146,218,22,8,14,16,5,11,37,13,24,466,194,272,383,160,223,28,9,19,22,12,10,33,13,20,493,209,284,400,178,222,32,9,23,26,8,18,35,14,21,524,240,284,421,207,214,35,9,26,25,12,13,43,12,31,589,282,307,473,244,229,41,12,29,33,14,19,42,12,30,652,313,339,514,273,241,55,17,38,48,15,33,35,8,27
"경기도","계",266079,126319,139760,153663,95424,58239,49231,11803,37428,46064,9646,36418,17121,9446,7675,266618,126822,139796,150632,95013,55619,53047,12780,40267,46963,10359,36604,15976,8670,7306,285015,135855,149160,160419,100873,59546,56636,13813,42823,49783,11319,38464,18177,9850,8327,303951,145066,158885,171142,107494,63648,59979,14524,45455,52470,12040,40430,20360,11008,9352,317206,150782,166424,182513,114021,68492,65449,16172,49277,52695,12288,40407,16549,8301,8248,330934,156785,174149,189179,117812,71367,70324,17582,52742,54308,12877,41431,17123,8514,8609,343605,163048,180557,195723,121816,73907,74808,18726,56082,55749,13890,41859,17325,8616,8709
"경기도","0~9세",47733,24478,23255,45269,23237,22032,1374,674,700,X,X,X,1090,567,523,48450,24937,23513,46152,23790,22362,1383,680,703,X,X,X,915,467,448,50108,25750,24358,47319,24330,22989,1580,773,807,X,X,X,1209,647,562,52079,26710,25369,48756,25035,23721,1799,876,923,X,X,X,1524,799,725,52810,26962,25848,49431,25278,24153,2312,1134,1178,X,X,X,1067,550,517,53322,27105,26217,49627,25281,24346,2658,1269,1389,X,X,X,1037,555,482,51936,26457,25479,48323,24671,23652,2729,1318,1411,X,X,X,884,468,416
"경기도","10~19세",20746,10391,10355,18420,9366,9054,1289,560,729,141,X,141,896,465,431,21129,10578,10551,19051,9685,9366,1419,612,807,119,X,119,540,281,259,25061,12572,12489,22518,11481,11037,1677,741,936,156,X,156,710,350,360,29882,14998,14884,26562,13529,13033,1975,892,1083,211,X,211,1134,577,557,33915,17110,16805,30418,15505,14913,2370,1092,1278,142,X,142,985,513,472,37963,19286,18677,34097,17440,16657,2799,1326,1473,30,X,30,1037,520,517,42253,21418,20835,37769,19276,18493,3290,1573,1717,14,X,14,1180,569,611
"경기도","20~29세",27437,8219,19218,8523,4316,4207,6372,1622,4750,9655,560,9095,2887,1721,1166,22568,6218,16350,5111,2627,2484,6100,1524,4576,8809,532,8277,2548,1535,1013,22348,6384,15964,5934,2901,3033,5386,1388,3998,8455,542,7913,2573,1553,1020,21829,6412,15417,6088,3216,2872,5175,1184,3991,8129,531,7598,2437,1481,956,23835,7437,16398,8871,4636,4235,4791,1137,3654,8222,556,7666,1951,1108,843,24149,7919,16230,10168,5340,4828,4433,1072,3361,7757,509,7248,1791,998,793,24044,8392,15652,11511,5936,5575,4133,970,3163,6551,442,6109,1849,1044,805
"경기도","30~39세",47659,18060,29599,15024,10523,4501,14000,2383,11617,15621,3058,12563,3014,2096,918,47780,17144,30636,12914,9108,3806,15297,2733,12564,16628,3310,13318,2941,1993,948,50892,18172,32720,13302,9209,4093,16088,2982,13106,17876,3618,14258,3626,2363,1263,53254,18838,34416,13483,9334,4149,17060,3209,13851,18777,3817,14960,3934,2478,1456,55489,19120,36369,13557,9388,4169,18443,3572,14871,20246,4176,16070,3243,1984,1259,56868,19232,37636,13388,9099,4289,19204,3750,15454,20887,4307,16580,3389,2076,1313,56490,19086,37404,13165,8870,4295,19387,3777,15610,20722,4408,16314,3216,2031,1185
"경기도","40~49세",55149,31344,23805,27922,23408,4514,13222,3148,10074,11309,3078,8231,2696,1710,986,55912,31541,24371,27815,23434,4381,14176,3333,10843,11419,3217,8202,2502,1557,945,57715,31949,25766,27897,23419,4478,15128,3417,11711,11914,3394,8520,2776,1719,1057,60025,32575,27450,28772,23760,5012,15730,3456,12274,12590,3503,9087,2933,1856,1077,60303,32076,28227,28900,23606,5294,16621,3558,13063,12531,3539,8992,2251,1373,878,61397,31623,29774,28325,22827,5498,17455,3665,13790,13312,3746,9566,2305,1385,920,62934,31341,31593,27572,22043,5529,18629,3832,14797,14476,4085,10391,2257,1381,876
"경기도","50~59세",38954,21132,17822,19496,15121,4375,8576,2153,6423,7383,2135,5248,3499,1723,1776,40079,22703,17376,19683,16287,3396,9389,2455,6934,7858,2393,5465,3149,1568,1581,44466,25554,18912,21941,18375,3566,10425,2783,7642,8662,2638,6024,3438,1758,1680,48655,28325,20330,24120,20331,3789,11313,3101,8212,9418,2883,6535,3804,2010,1794,50280,29760,20520,26586,22319,4267,12489,3469,9020,8434,2643,5791,2771,1329,1442,54168,31905,22263,28037,23640,4397,14225,3988,10237,8978,2828,6150,2928,1449,1479,58152,34122,24030,29974,25214,4760,15495,4305,11190,9707,3109,6598,2976,1494,1482
"경기도","60세이상",28401,12695,15706,19009,9453,9556,4398,1263,3135,1955,815,1140,3039,1164,1875,30700,13701,16999,19906,10082,9824,5283,1443,3840,2130,907,1223,3381,1269,2112,34425,15474,18951,21508,11158,10350,6352,1729,4623,2720,1127,1593,3845,1460,2385,38227,17208,21019,23361,12289,11072,6927,1806,5121,3345,1306,2039,4594,1807,2787,40574,18317,22257,24750,13289,11461,8423,2210,6213,3120,1374,1746,4281,1444,2837,43067,19715,23352,25537,14185,11352,9550,2512,7038,3344,1487,1857,4636,1531,3105,47796,22232,25564,27409,15806,11603,11145,2951,8194,4279,1846,2433,4963,1629,3334
"강원도","계",25582,12265,13317,18324,11568,6756,3197,244,2953,3532,262,3270,529,191,338,25943,12478,13465,18472,11724,6748,3431,258,3173,3527,299,3228,513,197,316,26922,12966,13956,19243,12170,7073,3544,275,3269,3635,332,3303,500,189,311,28359,13605,14754,20157,12726,7431,3762,278,3484,3866,369,3497,574,232,342,29444,14139,15305,20980,13259,7721,4047,318,3729,3921,390,3531,496,172,324,29932,14324,15608,21130,13362,7768,4352,357,3995,3866,394,3472,584,211,373,30986,14932,16054,21709,13783,7926,4755,403,4352,3793,441,3352,729,305,424
"강원도","0~9세",5423,2803,2620,5328,2755,2573,75,37,38,X,X,X,20,11,9,5404,2786,2618,5342,2756,2586,54,26,28,X,X,X,8,X,X,5303,2725,2578,5236,2689,2547,54,28,26,X,X,X,13,8,5,5349,2730,2619,5273,2692,2581,58,30,28,X,X,X,18,8,10,5210,2651,2559,5125,2606,2519,67,37,30,X,X,X,18,8,10,5053,2555,2498,4949,2501,2448,78,42,36,X,X,X,26,12,14,4843,2473,2370,4729,2411,2318,82,43,39,X,X,X,32,19,13
"강원도","10~19세",2552,1275,1277,2431,1234,1197,52,24,28,31,X,31,38,17,21,2680,1380,1300,2580,1347,1233,54,22,32,24,X,24,22,11,11,3085,1590,1495,2976,1553,1423,58,25,33,25,X,25,26,12,14,3548,1791,1757,3397,1742,1655,62,25,37,38,X,38,51,24,27,4058,2043,2015,3916,1996,1920,68,26,42,30,X,29,44,20,24,4408,2255,2153,4272,2197,2075,84,34,50,X,X,X,48,24,24,4872,2507,2365,4712,2431,2281,102,47,55,X,X,X,57,29,28
"강원도","20~29세",2472,444,2028,651,385,266,600,30,570,1178,8,1170,43,21,22,2123,330,1793,456,255,201,587,41,546,1040,11,1029,40,23,17,2106,360,1746,578,289,289,487,37,450,991,12,979,50,22,28,2190,418,1772,593,339,254,525,34,491,1018,20,998,54,25,29,2420,589,1831,890,511,379,497,35,462,983,24,959,50,19,31,2397,675,1722,1018,576,442,455,41,414,851,25,826,73,33,40,2397,756,1641,1200,655,545,432,37,395,677,24,653,88,40,48
"강원도","30~39세",3381,916,2465,1019,784,235,1190,35,1155,1137,84,1053,35,13,22,3415,839,2576,891,694,197,1328,40,1288,1152,87,1065,44,18,26,3638,845,2793,932,683,249,1420,39,1381,1219,92,1127,67,31,36,3803,843,2960,906,666,240,1543,38,1505,1278,104,1174,76,35,41,3965,848,3117,880,643,237,1658,49,1609,1358,126,1232,69,30,39,4067,822,3245,849,610,239,1732,50,1682,1416,135,1281,70,27,43,4068,841,3227,814,598,216,1798,54,1744,1360,134,1226,96,55,41
"강원도","40~49세",4853,3182,1671,3303,3016,287,792,34,758,670,88,582,88,44,44,4866,3081,1785,3211,2898,313,866,41,825,695,96,599,94,46,48,4821,3008,1813,3132,2825,307,909,46,863,693,101,592,87,36,51,4858,2941,1917,3104,2748,356,932,51,881,726,104,622,96,38,58,4818,2813,2005,2981,2626,355,1015,57,958,750,105,645,72,25,47,4678,2572,2106,2724,2380,344,1108,55,1053,765,101,664,81,36,45,4783,2489,2294,2607,2259,348,1214,61,1153,854,123,731,108,46,62
"강원도","50~59세",3317,2203,1114,2356,2052,304,342,49,293,436,43,393,183,59,124,3605,2459,1146,2563,2299,264,370,45,325,513,64,449,159,51,108,4009,2766,1243,2872,2583,289,422,53,369,575,76,499,140,54,86,4365,3039,1326,3152,2848,304,438,53,385,633,78,555,142,60,82,4673,3263,1410,3420,3086,334,502,56,446,638,83,555,113,38,75,4968,3426,1542,3569,3230,339,613,69,544,655,83,572,131,44,87,5291,3596,1695,3722,3367,355,751,73,678,657,90,567,161,66,95
"강원도","60세이상",3584,1442,2142,3236,1342,1894,146,35,111,80,39,41,122,26,96,3850,1603,2247,3429,1475,1954,172,43,129,103,41,62,146,44,102,3960,1672,2288,3517,1548,1969,194,47,147,132,51,81,117,26,91,4246,1843,2403,3732,1691,2041,204,47,157,173,63,110,137,42,95,4300,1932,2368,3768,1791,1977,240,58,182,162,51,111,130,32,98,4361,2019,2342,3749,1868,1881,282,66,216,175,50,125,155,35,120,4732,2270,2462,3925,2062,1863,376,88,288,244,70,174,187,50,137
"충청북도","계",31910,15181,16729,21512,13636,7876,4544,541,4003,4792,526,4266,1062,478,584,32674,15601,17073,21754,13888,7866,4828,564,4264,4980,601,4379,1112,548,564,34375,16443,17932,23022,14650,8372,5057,596,4461,5234,676,4558,1062,521,541,36290,17403,18887,24212,15467,8745,5320,576,4744,5568,749,4819,1190,611,579,37645,18028,19617,25216,16132,9084,5735,659,5076,5635,768,4867,1059,469,590,38720,18459,20261,25794,16449,9345,6152,721,5431,5657,800,4857,1117,489,628,40166,19229,20937,26511,16937,9574,6765,802,5963,5555,835,4720,1335,655,680
"충청북도","0~9세",6825,3467,3358,6687,3407,3280,89,36,53,X,X,X,49,24,25,6917,3491,3426,6777,3433,3344,86,34,52,X,X,X,54,24,30,6898,3466,3432,6748,3397,3351,92,39,53,X,X,X,58,30,28,6949,3506,3443,6775,3430,3345,104,46,58,X,X,X,70,30,40,6881,3487,3394,6706,3409,3297,129,61,68,X,X,X,46,17,29,6787,3410,3377,6598,3326,3272,129,65,64,X,X,X,60,19,41,6460,3273,3187,6282,3181,3101,126,66,60,X,X,X,52,26,26
"충청북도","10~19세",2787,1388,1399,2617,1330,1287,88,41,47,30,X,30,52,17,35,2914,1465,1449,2758,1410,1348,97,42,55,22,X,22,37,13,24,3539,1770,1769,3353,1712,1641,107,44,63,43,X,43,36,14,22,4248,2114,2134,3993,2024,1969,117,44,73,45,X,44,93,45,48,4820,2400,2420,4564,2305,2259,129,46,83,31,X,31,96,49,47,5414,2721,2693,5166,2626,2540,155,56,99,X,X,X,90,39,51,6031,3029,3002,5712,2904,2808,193,77,116,X,X,X,124,48,76
"충청북도","20~29세",3481,691,2790,828,473,355,825,96,729,1674,35,1639,154,87,67,2981,500,2481,552,285,267,733,86,647,1564,50,1514,132,79,53,2902,545,2357,698,344,354,592,74,518,1492,49,1443,120,78,42,2851,584,2267,651,369,282,641,73,568,1429,56,1373,130,86,44,3028,740,2288,990,558,432,606,76,530,1334,48,1286,98,58,40,3018,823,2195,1135,637,498,569,79,490,1207,49,1158,107,58,49,3135,992,2143,1418,763,655,595,73,522,947,36,911,175,120,55
"충청북도","30~39세",4743,1471,3272,1461,1141,320,1646,93,1553,1519,166,1353,117,71,46,4969,1416,3553,1284,1012,272,1873,110,1763,1647,185,1462,165,109,56,5263,1420,3843,1275,966,309,1997,123,1874,1813,214,1599,178,117,61,5550,1469,4081,1253,963,290,2126,133,1993,1969,241,1728,202,132,70,5839,1447,4392,1212,923,289,2293,146,2147,2161,278,1883,173,100,73,5995,1437,4558,1163,876,287,2414,157,2257,2264,305,1959,154,99,55,6095,1460,4635,1126,826,300,2521,165,2356,2240,315,1925,208,154,54
"충청북도","40~49세",6149,4028,2121,4032,3664,368,998,81,917,925,191,734,194,92,102,6298,4093,2205,4047,3699,348,1075,100,975,977,183,794,199,111,88,6378,4084,2294,4028,3690,338,1180,110,1070,983,184,799,187,100,87,6530,4034,2496,3996,3596,400,1248,115,1133,1102,210,892,184,113,71,6382,3811,2571,3797,3390,407,1336,129,1207,1095,211,884,154,81,73,6303,3513,2790,3526,3101,425,1467,123,1344,1162,213,949,148,76,72,6405,3386,3019,3356,2929,427,1654,140,1514,1232,225,1007,163,92,71
"충청북도","50~59세",4026,2524,1502,2650,2222,428,544,77,467,549,108,441,283,117,166,4376,2861,1515,2860,2507,353,591,84,507,641,140,501,284,130,154,4918,3243,1675,3259,2865,394,671,91,580,738,174,564,250,113,137,5442,3649,1793,3665,3254,411,711,96,615,815,178,637,251,121,130,5826,3972,1854,4037,3617,420,800,112,688,771,158,613,218,85,133,6240,4262,1978,4265,3840,425,919,139,780,788,171,617,268,112,156,6677,4510,2167,4487,4062,425,1066,150,916,833,178,655,291,120,171
